Case ID,Activity ID,Activity Date,Originating Department,Owner Department,Controlling Department,Cargo Property Damage,Facility Property Damage,Other Property Damage,Vessel Property Damage,Total Property Damage,Total Persons at Risk,Total Persons Dead,Total Persons Missing,Total Persons Injured,Vessels Actual Total Loss,Vessels Constructive Total Loss,Vessels Damaged,Vessels Undamaged,Level of Investigation,IMO Designation,US Designation,Serious Marine Incident Designation,Latitude,Longitude,Activity Title,Case Title,Incident Involved
642156,4643231,6/23/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.936250000000000,-86.923610000000000,BARBARA- Grounding,MS Grounding/IRENE E/BARBARA/ 37 47.55797 N 087 04.72558 W Ohio River MM 754.1/231345ZJUN13,Grounding
642339,4634354,6/24/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$91,000.00","$91,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.257596666700000,-89.515698333300000,W.T. TOUTANT / Grounding,MS Allision/ 37 15.45584 N 089 30.94195 W MM 49 Upper Mississippi River/241115ZJUN13,Grounding
644347,4643319,6/24/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$2,000.00","$2,000.00",0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.930130000000000,-87.379565000000000,MARATHON- Loss of maneuverability,MS Equipment Failure/MARATHON/MARATHON PETROLEUM COMPANY LP/ 37 59.0 N 087 42.0 W 778 OHR/241722ZJUN13,Material Failure/Malfunction
645129,4648322,6/25/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$800.00,$800.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.098720000000000,-88.596390000000000,D&R BONEY / Equipment Failure,MS Equipment Failure/D. & R. BONEY/ 37 00.17199 N 088 08.23138 W 936 Ohio River/252222ZJUN13,Loss/Reduction of Vessel Propulsion/Steering
642790,4646730,6/26/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.899367000000000,-86.702754000000000,Grounding,MS Grounding/DANNY L WHITFORD/ 37 55.92708 N 086 46.05943 W Ohio River Mile 726/270140ZJUN13,Grounding
643733,4639704,6/27/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (G-MOR) (002734),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016461666700000,-88.268258333300000,NRC #1051870/PADUCAH RIVER FUEL/OILY MIX/.5 GALLON,MEP Pollution - Oil/ 1812 SOUTH 4TH STREET 00 00.0 S 000 00.0 W/270730ZJUN13,Discharge/Release - Pollution
648837,4669530,6/27/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.055861666700000,-88.103291666700000,CAPTAIN O A FRANKS/Equipment failure,MS Equipment Failure/ 37 03.35174 N 088 06.19753 W Cumberland River MM 42/271734ZJUN13,Material Failure/Malfunction
643518,4637981,6/28/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$1.00,$1.00,0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,37.972500000000000,-86.871388000000000,UTV C.J. QUEENAN Equipment failure/Loss of power,MS Equipment Failure/C.J. QUEENAN/ 37 58.2 N 086 52.16 W MM 735 Ohio River/281835ZJUN13,Material Failure/Malfunction
643870,4640778,7/1/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.191320000000000,-89.051065000000000,NRC #1052387/AQUA DIGGER/HFO/1 Quart,MEP Pollution - Oil/ 675 NEW DAM ROAD 00 00.0 S 000 00.0 W Ohio River Mile 964.5/011530ZJUL13,Discharge/Release - Pollution
644311,4643069,7/3/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,35.066253000000000,-88.251856000000000,UTV LOUISVILLE - Machinery failure,MS Equipment Failure/M/V LOUISVILLE/ 35 37.59288 N 088 02.02033 W MM 135 TNR/032200ZJUL13,Material Failure/Malfunction
643920,4641174,7/3/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.982222000000000,-88.241388000000000,Kentucky Dam Marina/Houseboat Rentals,MS Alleged Violation of Law/Regulation//031631ZJUL13,UNSPECIFIED
644070,4648953,7/4/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$400,000.00","$400,000.00",0,0,0,0,0,0,2,3,Informal,Routine,Routine,Serious Marine Incident,37.126090000000000,-88.655600000000000,KELLY LEE / Grounding,MS Breakaway/KELLY LEE/Lock and Dam 52/ 37 07.5654 N 088 39.336 W 939 OHR Lock and dam 52/041800ZJUL13,Grounding
644906,4647152,7/6/2013,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,4,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,40.486640000000000,-79.914550000000000,Vessel Maneuverability,MS Equipment Failure/STEVE YOUNG/Allegheny Lock and Dam 2/ 40 29.1984 N 079 54.873 W Lock & Dam #2 on the Allegheny River MM 6.7/061820ZJUL13,Fouling
644849,4646745,7/6/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016463000000000,-88.268259000000000,NRC #1052872/Ingram Barge/Diesel /5 GAL,MSUP/NRC #1052872 / Ingram Barge / Diesel / 5 GAL,Discharge/Release - Pollution
646462,4656176,7/7/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$300.00,$300.00,0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.321410000000000,-87.224771666700000,UTV ELIZABETH ANN - Material Failure,MS Equipment Failure/ELIZABETH ANN/ 36 23.72317 N 087 39.37067 W 103 Cumberland/070600ZJUL13,Material Failure/Malfunction
645007,4649989,7/8/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$30,000.00","$10,000.00","$40,000.00",0,0,0,0,0,0,2,34,Informal,Routine,Routine,Not a Serious Marine Incident,37.431558333300000,-87.103443333300000,Wabash Marine/Fleet Breakaway,MS Breakaway/HUSKY/MISS DEBBIE/HALLIE B/MISS DARLENE/HERMAN CROWN/RUTH E/ 37 25.89359 N 087 06.20661 W Green River Mile 76/082240ZJUL13,Material Failure/Malfunction
645310,4649472,7/8/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.075277000000000,-88.586388000000000,Misconduct,MS Alleged Violation of Law/Regulation/ 1812 South 4th Street Paducah James Midstream/081252ZJUL13,UNSPECIFIED
646269,4654947,7/10/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.016461666700000,-88.268258333300000,NRC #1053341/M/V RIVER TITAN/WASTE OIL/25 GAL,MEP Pollution - Oil/ 37 02.82249 N 088 32.45669 W MILE 4.5 ON THE TENNESSEE RIVER/101600ZJUL13,Discharge/Release - Pollution
645575,4651136,7/11/2013,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.523006666700000,-80.623423333300000,Hydraulic Oil/AEP CARDINAL/76.9 Ohio River,MEP Pollution - Oil/ 306 COUNTY ROAD 7 EAST 00 00.0 S 000 00.0 W/111135ZJUL13,Discharge/Release - Pollution
645422,4747686,7/11/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$20,000.00","$24,000.00","$44,000.00",9,0,0,0,0,0,1,5,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.266320000000000,-81.570380000000000,UTV; Allision,MS Breakaway/DAN ELDER/J. CAROLE NEALE/BUCKEYE STATE/ 39 16.01735 N 081 35.12054 W Ohio River MM 185.5/111234ZJUL13,Set Adrift
645744,4663094,7/12/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$75,304.00","$75,304.00",3,0,0,0,0,1,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.592701666700000,-82.225120000000000,UTV WILLIAM B; Fire,MS Fire/WILLIAM B/ 38 35.56216 N 082 13.50727 W McGinnis Inc. MM 318 Ohio River/130000ZJUL13,Fire - Initial
654685,4704589,7/13/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,1,0,0,0,1,Informal,Routine,Routine,Serious Marine Incident,36.321411000000000,-87.224773000000000,UTV ELIZABETH ANN - Injury,MS Loss of Life/Injury/ELIZABETH ANN/ MM 103 on the Cumberland River/132216LJUL13,Personnel Casualty - Injury
646453,4656136,7/13/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$25,000.00","$25,000.00",6,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.288267000000000,-85.941332000000000,UTV CHARLIE EVERHEART - Equipment Failure,MS Equipment Failure/CHARLIE EVERHART/ 36 17.49 N 086 39.31 W/140425ZJUL13,Material Failure/Malfunction
645879,4660921,7/14/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$25,000.00","$25,000.00",0,0,0,0,0,0,1,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.076493333300000,-88.571691666700000,A.J. MORRIS / Allision,MS Allision/A. J. MORRIS/ 37 04.58962 N 088 34.30156 W OHR MM 933/140315ZJUL13,Allision
648601,4667913,7/17/2013,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.663843000000000,-80.865024000000000,Loss of Propulsion,MS Equipment Failure/JAMES E. PINSON/Hannibal Lock & Dam/ 39 40.3347 N 080 51.86699 W Mile Marker 126 Ohio River inside Hannibal Lock and Dam/172000ZJUL13,Loss/Reduction of Vessel Propulsion/Steering
647783,4663280,7/23/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.165130000000000,-86.774670000000000,UTV CAPT O.A. FRANKS - alision w/ bridge,"MS Allision/CAPT. O. A. FRANKS/T13589B/CUMBERLAND RIVER/ Victory Memorial Bridge, Cumberland River, MM 190.7
Waterway Name:  CUMBERLAND RIVER/232235LJUL13",Allision
648575,4678662,7/29/2013,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$11,000.00","$11,000.00",0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,40.547500000000000,-80.200555000000000,UTV John L Rozance / MS Allision / Dashields L&D,MS Allision/M/V JOHN L. ROZANCE/Dashields Locks and Dam/ 40 32.9556 N 080 12.4326 W Mile marker 13 Ohio River/290900ZJUL13,Allision
648750,4671412,7/30/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$4,000.00","$4,000.00",0,0,0,0,0,0,1,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.198113333300000,-88.374820000000000,ELIZABETH LANE / Grounding,MS Grounding/ELIZABETH LANE/ 37 11.88683 N 088 22.48922 W Cumberland River Mile 8/300610ZJUL13,Grounding
648778,4670356,7/30/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$15,000.00",$0.00,"$15,000.00",0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,34.801991000000000,-87.382030000000000,UTV CLARENCE G FRAME - Allision,"MS Allision/CLARENCE G. FRAME/WHEELER L/D/ 34 48.747 N 087 22.9356 W Mile marker 274.6 Tennessee River, right descending bank/301130ZJUL13",Allision
650102,4677501,8/1/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",0,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.739178333300000,-85.274740000000000,D & R BONEY/ Equipment Failure,MS Equipment Failure/D. & R. BONEY/ 38 44.35074 N 085 16.48446 W Mile Marker 552 Ohio River Left Descending Bank/012000ZAUG13,Material Failure/Malfunction
649234,4678615,8/2/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.085000000000000,-88.441166666700000,Grounding,MS Grounding/AMERICAN COMMERCIAL LINES/ 37 05.1 N 088 26.47 W OHR MM 925/020420ZAUG13,Grounding
649381,4677507,8/3/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,3,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.962866666700000,-86.883138333300000,DALE A. HELLER - Grounding,MS Grounding/DALE A HELLER/KELLE B/TAYLOR A/ 37 57.77206 N 086 52.98837 W Ohio River Mile 736/030135ZAUG13,Grounding
649448,4697410,8/3/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,9,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.799169000000000,-88.027846000000000,CAROL McMANUS / Grounding,MS Grounding/CAROL MCMANUS/JUDY RAE/ 37 32.75638 N 088 05.12982 W Ohio Riveer MM 870.1/031710ZAUG13,Grounding
649889,4680072,8/5/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.469573333300000,-89.493460000000000,Dixie Challenge / Grounding,MS Grounding/DIXIE CHALLENGE/ 36 28.1744 N 089 29.60761 W Mile Marker 899 Lower Mississippi River/052015ZAUG13,Grounding
649927,4676659,8/6/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.140407000000000,-88.410197000000000,NRC #1056217/M/V JVESSCO/Diesel/10 Gallons,"MEP Pollution - Oil/ 37 07.1 N 088 38.27 W LOCK 52, MILE 938 ON THE OHIO RIVER/051855ZAUG13",Discharge/Release - Pollution
650065,4680038,8/6/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.441845000000000,-88.250293333300000,Grounding,MS Grounding/ 37 26.51071 N 088 15.01766 W Mile Marker 870.3 OHR. /062315ZAUG13,Grounding
649966,4679968,8/6/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$20,000.00","$20,000.00",0,0,0,0,0,0,1,3,Informal,Routine,Routine,Not a Serious Marine Incident,34.803791000000000,-87.630479000000000,UTV BAFFIN BAY/T/B MMI 2801 - Grounding,MS Grounding/COLT CLARY/BAFFIN BAY/ 34 45.6667 N 087 51.16171 W Mile Marker 244 Tennessee River Right Descending Bank/060930ZAUG13,Grounding
650414,4683548,8/8/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.087001666700000,-88.232223333300000,Evey T/ Grounding,MS Grounding/EVEY T/ 37 05.2201 N 088 13.93349 W Mile Marker 25.6 Cumberland River/090420ZAUG13,Grounding
651346,4684731,8/9/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.433610000000000,-82.419980000000000,M/V SPEEDWAY - equipment failure,MS Equipment Failure/SPEEDWAY/ 00 00.0 S 000 00.0 W 309.5 Ohio River Upbound/091420ZAUG13,Loss of Electrical Power
650419,4697211,8/9/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.540488333300000,-88.082708333300000,MARY SCHEEL / Grounding,MS Grounding/MARY SCHEEL/ 37 32.42937 N 088 04.96254 W MM 870.5 Ohio River/090520ZAUG13,Grounding
650600,4690010,8/10/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$100,000.00","$100,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Serious Marine Incident,37.638911666700000,-89.516106666700000,MARY M / Sinking,MS Capsize/SIR RANDY J/ 37 38.33472 N 089 30.96643 W 80.8 UMR/101000ZAUG13,Flooding - Progressive
650590,4689966,8/10/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.799169000000000,-88.027846000000000,Grounding,MS Grounding/ROBERT C LOEDDING/ 871 OHR/100640ZAUG13,Grounding
651034,4682881,8/12/2013,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,39.094030000000000,-84.504500000000000,STRETCH DUCK 52/Loss of Propulsion,MS Equipment Failure/STRETCH DUCK 52/ 39 05.67008 N 084 30.03381 W Ohio River MM 470/121525ZAUG13,Fouling
651670,4686667,8/13/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$1,500.00","$1,500.00",383,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.976111000000000,-82.085832000000000,M/V American Queen/Equipment Failure/PSR,MS Equipment Failure/American Queen/ Ohio River MM 255/132215LAUG13,Loss of Electrical Power
651374,4684918,8/13/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$9,500.00","$9,500.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,37.798205000000000,-87.923053333300000,AEP MARINER/Equipment Failure,MS Equipment Failure/Brandy N/AEP MARINER/ 37 47.89234 N 087 55.38322 W Mile Marker 840.4 Ohio River/130710ZAUG13,Material Failure/Malfunction
651290,4700050,8/13/2013,MSU PITTSBURGH (007764),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.621805000000000,-79.967451666700000,MRT 937 Breakaway / Allision,MS Breakaway/MRT -937/ 39 38.95856 N 079 59.36083 W Mile Marker 98 Monongahela River/132333ZAUG13,Set Adrift
656948,4718509,8/17/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,38.525623333300000,-81.914358333300000,M/V SPIRIT OF WEST VIRGINIA - violation of law,"MS Irregular Navigation Incident/SPIRIT OF WEST VIRGINIA/ Kanaha River, West Viriginia/170715ZAUG13",UNSPECIFIED
652490,4697417,8/20/2013,MSU PADUCAH (007766),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,9,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.071333333300000,-88.453500000000000,JVESSCO 1 / Grounding,MS Grounding/ 37 04.28 N 088 27.21 W OHR MM 926.5/202245ZAUG13,Grounding
656805,4717675,8/22/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,"$67,000.00",$0.00,"$67,000.00",8,0,0,0,0,0,0,2,Informal,Routine,Routine,Not a Serious Marine Incident,38.918368333300000,-81.910010000000000,M/V Texas City/Allision/PSR,MS Allision/Texas City/ 00 00.0 S 000 00.0 W Ohio River MM 264/211330ZAUG13,Allision
652895,4694022,8/22/2013,MSU HUNTINGTON (007767),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,9,0,0,0,0,0,1,0,Informal,Routine,Routine,Not a Serious Marine Incident,38.909378333300000,-81.919521666700000,UTV NORMAN SNODGRASS / Clutch Fire,MS Equipment Failure/NORMAN L. SNODGRASS/ 38 54.56274 N 081 55.17136 W Ohio River Mile 237/220551ZAUG13,Fouling
652888,4694283,8/23/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,2,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.878065000000000,-87.743955000000000,EDITH TRIPP/ Grounding,MS Grounding/JINCY/EDITH TRIPP/ 37 52.68399 N 087 44.63735 W Ohio River Mile 818.9/230700ZAUG13,Grounding
655575,4710270,8/23/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (G-MOR) (002734),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,34.569200000000000,-86.867980000000000,PORT OF DECATUR ASPHALT OIL SPILL,"MEP Pollution - Oil/DECATUR TRANSIT (DECATUR)/TENNESSEE RIVER/ 500 MARKET STREET NW 34 37.0166 N 086 59.0166 W 304.1 TENNESSEE RIVER
Waterway Name:  TENNESSEE RIVER/231400ZAUG13",Discharge/Release - Pollution
653421,4696752,8/25/2013,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$4,000.00","$4,000.00",0,0,0,0,0,0,1,1,Informal,Routine,Routine,Not a Serious Marine Incident,38.795432000000000,-84.174194000000000,OLE AUGUSTA/Loss of Steering,MS Equipment Failure/JENNY ANN/ 38 46.65038 N 084 00.51509 W Mile Marker 427 Ohio River/251230ZAUG13,Material Failure/Malfunction
653680,4698297,8/25/2013,MSD NASHVILLE (007763),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,"$25,000.00","$25,000.00",0,0,0,0,0,0,1,0,Data Collection,Routine,Routine,Not a Serious Marine Incident,36.321410000000000,-87.224771666700000,UTV ELIZABETH ANN - Equipment Failure,"MS Equipment Failure/ELIZABETH ANN/CUMBERLAND RIVER/ 00 00.0 S 000 00.0 W 
Waterway Name:  CUMBERLAND RIVER/251720ZAUG13",Material Failure/Malfunction
653424,4697777,8/26/2013,SECTOR OHIO VALLEY (007728),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,5,Data Collection,Routine,Routine,Not a Serious Marine Incident,37.876667000000000,-87.745277000000000,JOHN R OPERLE / Grounding,MS Grounding/JOHN R OPERLE/IN075099/ 37 53.09111 N 087 44.09604 W 818 Ohio River/261045ZAUG13,Grounding
653794,4728183,8/28/2013,MSD CINCINNATI (007762),COMMANDANT (CG-INV-3) (009107),COMMANDANT (CG-INV-3) (009107),$0.00,$0.00,$0.00,$0.00,$0.00,0,0,0,0,0,0,0,1,Data Collection,Routine,Routine,Not a Serious Marine Incident,39.000270000000000,-84.455390000000000,AI 533 Discharge of Oil,MEP Pollution - Oil/ 539 S. Main St Fineley 39 04.07376 N 084 29.63378 W Licking River MM 2.7/280900ZAUG13,Material Failure/Malfunction
